Gene	KO01	KO02	KO03	WT01	WT02	WT03
SLC7A2!ENSG00000003989.16	-1.01265947667076	-1.01149204276082	-1.0101641711328	-1.02003966569973	-1.02038628299979	-1.02044895286733
ARF5!ENSG00000004059.10	11.4904687999058	11.6089096155493	11.8569323744715	11.4192852672716	11.4613771770109	11.7099663631535
SARM1!ENSG00000004139.13	8.71682259512457	8.87758883916222	8.84574720940902	9.09471850881038	9.10479092440286	9.16410729444264
POLDIP2!ENSG00000004142.11	13.2189442151687	13.2231546861331	13.2850800678669	13.083792300647	13.0878887176503	13.2099428295366
PLXND1!ENSG00000004399.12	4.89967721308832	4.87081633349493	4.9399686871141	4.96338789619166	4.97336129342527	4.96412937701821
AK2!ENSG00000004455.16	12.8556866172035	12.9550466378522	13.0730462345126	12.8900136406546	12.8893693769023	12.9994655856591
CD38!ENSG00000004468.12	13.1929872533252	13.1913394795231	13.2020363102351	12.9729375220913	13.0017628508981	12.8356533388544
FKBP4!ENSG00000004478.7	13.1212423707829	13.1494305764322	13.2804052687293	13.185239603306	13.1792807810832	13.356378631121
KDM1A!ENSG00000004487.15	12.9455847690844	12.8962938356079	12.8725962255337	13.0167635801497	13.0104549795561	13.0165255602551
RBM6!ENSG00000004534.14	12.4027534526092	12.4228668914787	12.3922708809862	12.4843873871699	12.4610029336511	12.4961084691765
CAMKK1!ENSG00000004660.14	5.4876127595359	5.5314559814624	5.46543321897109	5.68158813270245	5.63603359976041	5.67702563030035
RECQL!ENSG00000004700.15	11.5912012022664	11.5127912786314	11.4002861371629	11.6160702734709	11.5706654705137	11.4498936718908
VPS50!ENSG00000004766.15	10.338532773362	10.2583301690283	10.1900023209032	10.2638720288309	10.2575849773485	10.1762035076429
HSPB6!ENSG00000004776.11	2.69528568224207	2.69612203987823	2.73077759803791	2.69993662196905	2.67008941640917	2.71606326122775
ARHGAP33!ENSG00000004777.18	9.35723140216489	9.49356112676607	9.64821750801221	9.33200186802877	9.24110350898641	9.3896545838126
NDUFAB1!ENSG00000004779.9	11.5428068270832	11.4537650462184	11.2804596542898	11.5360908301163	11.4923965535442	11.593722740654
PDK4!ENSG00000004799.7	0	0	0	0	0	0
SLC22A16!ENSG00000004809.13	0	0	0	0	0	0
ZMYND10!ENSG00000004838.13	5.22647626578051	5.25462110751856	5.29801281803172	5.28639520462298	5.21514393903968	5.29246770649701
ABCB5!ENSG00000004846.16	-1.96897768579299	-1.96858677859838	-1.96316376593619	-1.9684119925469	-1.9686557635508	-1.96874991767731
ARX!ENSG00000004848.6	5.19626002147148	5.28577829550496	5.32540922888405	5.27149165281761	5.25289906795343	5.32791000578292
SLC25A13!ENSG00000004864.13	11.3055982881012	11.2978938837557	11.1811500672904	11.5437283061513	11.5290289633544	11.4802902500652
ST7!ENSG00000004866.18	10.9928419753507	11.0052614554296	11.1473883605485	10.9143992652546	10.9348747847117	10.956348407628
CDC27!ENSG00000004897.11	12.6809183468354	12.5983282839765	12.5681089430713	12.7623033086388	12.7477834115522	12.6655403608983
SLC4A1!ENSG00000004939.13	0.158075122622008	0.150971395018892	0.162166755641484	0.151221720642112	0.150874109670054	0.190908166824312
