Gene	KO01	KO02	KO03	WT01	WT02	WT03
SETSIP!ENSG00000230667.5	6.98007748378043	6.86842420739722	6.742314556022	6.9115077036163	6.9121049399573	6.94694170110073
ANKRD63!ENSG00000230778.1	6.57725002902306	6.43598955016671	6.43598955016671	6.59513337241247	6.69759515806777	6.73201253123405
YY2!ENSG00000230797.2	7.53117119988427	7.50715141875676	7.59332769807523	7.52455408138192	7.47228242872703	7.49170754264304
STMND1!ENSG00000230873.8	6.43598955016671	6.43598955016671	6.742314556022	6.43598955016671	6.43598955016671	6.43598955016671
HSBP1!ENSG00000230989.6	11.6526885056386	11.5350696787626	11.3598868440207	11.5829726194324	11.6216361741794	11.6043981627229
USP17L28!ENSG00000231051.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
KRTAP21-3!ENSG00000231068.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
OR5H1!ENSG00000231192.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PLSCR5!ENSG00000231213.6	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
C17orf105!ENSG00000231256.7	6.43598955016671	6.58937901699475	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
SBK3!ENSG00000231274.5	6.43598955016671	6.43598955016671	6.742314556022	6.59513337241247	6.43598955016671	6.43598955016671
HLA-DPA1!ENSG00000231389.7	13.5860427093239	13.6347119080683	13.6936857512829	13.5340546987037	13.6211398625592	13.6873354286941
USP17L10!ENSG00000231396.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RPS18!ENSG00000231500.6	14.3998037752035	14.3233248935381	14.3232282087662	14.747765609307	14.7490392574149	14.815565192232
USP17L29!ENSG00000231637.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
DIRC3!ENSG00000231672.6	6.43598955016671	6.58937901699475	6.43598955016671	6.71135632452955	6.43598955016671	6.43598955016671
TSPAN19!ENSG00000231738.10	6.6356823948431	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.64549266886008
C18orf42!ENSG00000231824.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.58716545716451	6.43598955016671
CYP21A2!ENSG00000231852.6	6.57725002902306	6.43598955016671	6.43598955016671	6.43598955016671	6.6496869814318	6.73201253123405
OR5K2!ENSG00000231861.2	6.43598955016671	6.43598955016671	6.68625904002561	6.43598955016671	6.43598955016671	6.43598955016671
PRH1!ENSG00000231887.6	7.03131367359483	7.00646680076246	7.01967082905928	6.98425429950476	7.01780842418352	6.82707988471846
PSG1!ENSG00000231924.9	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
TAPBP!ENSG00000231925.11	14.4788808700915	14.6611455140433	15.0053114249631	14.4050406904916	14.4963709336203	14.6592891006787
MAGEB6P1!ENSG00000232030.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ZBED9!ENSG00000232040.2	6.83442668762007	6.77833660474549	6.61306760531873	6.71135632452955	6.6496869814318	6.73201253123405
TMEM253!ENSG00000232070.8	6.43598955016671	6.65281308500934	6.43598955016671	6.43598955016671	6.43598955016671	6.58419564884627
TMA7!ENSG00000232112.3	9.20859288644633	9.2421050486347	8.91942099129523	9.16637157760301	9.26185531566659	9.2413436966799
MCTS1!ENSG00000232119.7	10.8222244166726	10.7304579282316	10.5797394507464	10.7850909525812	10.7976247348403	10.8149119536465
DYTN!ENSG00000232125.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
MTRNR2L4!ENSG00000232196.3	6.83442668762007	6.74233712596034	6.86839246574529	6.71135632452955	6.69759515806777	6.43598955016671
ASCL5!ENSG00000232237.3	6.43598955016671	6.58937901699475	6.61306760531873	6.59513337241247	6.43598955016671	6.43598955016671
TMEM114!ENSG00000232258.6	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
KRTAP25-1!ENSG00000232263.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L24!ENSG00000232264.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
OR52I1!ENSG00000232268.5	6.43598955016671	6.58937901699475	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
OR5K1!ENSG00000232382.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
LINC00493!ENSG00000232388.4	9.13198393519974	8.96891237879614	8.78422021512479	9.23250030556018	9.2526986596539	9.15407830982663
USP17L13!ENSG00000232399.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRAMEF6!ENSG00000232423.5	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
C9orf172!ENSG00000232434.2	9.8640190745365	10.0585936635937	10.3827698501513	9.54778661653933	9.63061698470535	9.82132782619462
HLA-DQB2!ENSG00000232629.8	8.84036065671073	8.8377408024241	8.91942099129523	8.96539161453431	9.02334518793009	8.93334873747583
GOLGA8N!ENSG00000232653.8	6.43598955016671	6.58937901699475	6.61306760531873	6.7911290485984	6.6496869814318	6.58419564884627
TNF!ENSG00000232810.3	12.7506926404139	12.8758845114368	12.9170137207774	11.8635209906185	11.8238781215471	12.0879662798749
PET117!ENSG00000232838.3	8.13950061707406	8.22894057005336	8.05002757581331	8.10076707808868	8.07145892327602	8.15964074742175
LYRM9!ENSG00000232859.9	6.6356823948431	6.81083718500428	6.43598955016671	6.85577557857346	6.86222336488397	6.7982262512379
DEFB130!ENSG00000232948.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RP11-1212A22.4!ENSG00000233024.7	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PHGR1!ENSG00000233041.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RP11-1236K1.1!ENSG00000233050.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L11!ENSG00000233136.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
